file;category;confidence
S4-b- (1068).JPG;animal;0.00961
S4-b- (1069).JPG;animal;0.0104
S4-b- (1069).JPG;animal;0.89
S4-b- (1070).JPG;animal;0.00664
S4-b- (1070).JPG;animal;0.256
S4-b- (1070).JPG;animal;0.806
S4-b- (1071).JPG;animal;0.00962
S4-b- (1071).JPG;animal;0.0265
S4-b- (1072).JPG;animal;0.847
S4-b- (1073).JPG;animal;0.00535
S4-b- (1073).JPG;animal;0.00587
S4-b- (1073).JPG;animal;0.655
S4-b- (1074).JPG;animal;0.00913
S4-b- (1074).JPG;animal;0.971
S4-b- (1075).JPG;animal;0.975
S4-b- (1076).JPG;animal;0.977
S4-b- (1077).JPG;animal;0.965
S4-b- (108).JPG;animal;0.00827
S4-b- (1087).JPG;animal;0.113
S4-b- (1087).JPG;animal;0.128
S4-b- (1087).JPG;animal;0.871
S4-b- (1088).JPG;animal;0.00505
S4-b- (1088).JPG;animal;0.0571
S4-b- (1088).JPG;animal;0.162
S4-b- (1088).JPG;animal;0.862
S4-b- (1089).JPG;animal;0.166
S4-b- (1089).JPG;animal;0.289
S4-b- (1089).JPG;animal;0.804
S4-b- (1093).JPG;animal;0.0234
S4-b- (1093).JPG;animal;0.936
S4-b- (1094).JPG;animal;0.0259
S4-b- (1094).JPG;animal;0.904
S4-b- (1095).JPG;animal;0.013
S4-b- (1095).JPG;animal;0.93
S4-b- (1096).JPG;animal;0.879
S4-b- (1097).JPG;animal;0.93
S4-b- (1098).JPG;animal;0.932
S4-b- (1099).JPG;animal;0.0109
S4-b- (1099).JPG;animal;0.0218
S4-b- (1099).JPG;animal;0.762
S4-b- (11).JPG;animal;0.00636
S4-b- (11).JPG;animal;0.359
S4-b- (11).JPG;animal;0.403
S4-b- (11).JPG;animal;0.774
S4-b- (1100).JPG;animal;0.158
S4-b- (1100).JPG;animal;0.665
S4-b- (1100).JPG;animal;0.762
S4-b- (1101).JPG;animal;0.538
S4-b- (1101).JPG;animal;0.664
S4-b- (1101).JPG;animal;0.803
S4-b- (1102).JPG;animal;0.0196
S4-b- (1102).JPG;animal;0.947
S4-b- (1103).JPG;animal;0.00693
S4-b- (1103).JPG;animal;0.91
S4-b- (1104).JPG;animal;0.927
S4-b- (1105).JPG;animal;0.946
S4-b- (1106).JPG;animal;0.927
S4-b- (1107).JPG;animal;0.946
S4-b- (1111).JPG;animal;0.89
S4-b- (1112).JPG;animal;0.0109
S4-b- (1112).JPG;animal;0.957
S4-b- (1113).JPG;animal;0.922
S4-b- (1114).JPG;animal;0.955
S4-b- (1115).JPG;animal;0.956
S4-b- (1116).JPG;animal;0.951
S4-b- (1117).JPG;animal;0.606
S4-b- (1118).JPG;animal;0.731
S4-b- (1119).JPG;animal;0.671
S4-b- (1120).JPG;animal;0.958
S4-b- (1121).JPG;animal;0.0145
S4-b- (1121).JPG;animal;0.921
S4-b- (1122).JPG;animal;0.00504
S4-b- (1122).JPG;animal;0.0133
S4-b- (1123).JPG;animal;0.867
S4-b- (1124).JPG;animal;0.00745
S4-b- (1124).JPG;animal;0.0096
S4-b- (1124).JPG;animal;0.315
S4-b- (1124).JPG;animal;0.463
S4-b- (1125).JPG;animal;0.0149
S4-b- (1125).JPG;animal;0.0153
S4-b- (1125).JPG;animal;0.94
S4-b- (1126).JPG;animal;0.0164
S4-b- (1126).JPG;animal;0.893
S4-b- (1127).JPG;animal;0.00635
S4-b- (1127).JPG;animal;0.93
S4-b- (1128).JPG;animal;0.00742
S4-b- (1128).JPG;animal;0.934
S4-b- (1129).JPG;animal;0.00607
S4-b- (1130).JPG;animal;0.786
S4-b- (1131).JPG;animal;0.768
S4-b- (1132).JPG;animal;0.0107
S4-b- (1132).JPG;animal;0.104
S4-b- (1132).JPG;animal;0.899
S4-b- (1133).JPG;animal;0.00674
S4-b- (1133).JPG;animal;0.00711
S4-b- (1133).JPG;animal;0.0461
S4-b- (1133).JPG;animal;0.906
S4-b- (1134).JPG;animal;0.0201
S4-b- (1134).JPG;animal;0.923
S4-b- (1138).JPG;animal;0.89
S4-b- (1139).JPG;animal;0.892
S4-b- (1140).JPG;animal;0.908
S4-b- (1141).JPG;animal;0.92
S4-b- (1142).JPG;animal;0.891
S4-b- (1143).JPG;animal;0.892
S4-b- (1144).JPG;animal;0.963
S4-b- (1145).JPG;animal;0.965
S4-b- (1146).JPG;animal;0.962
S4-b- (1147).JPG;animal;0.969
S4-b- (1148).JPG;animal;0.967
S4-b- (1149).JPG;animal;0.967
S4-b- (1153).JPG;animal;0.947
S4-b- (1154).JPG;animal;0.943
S4-b- (1155).JPG;animal;0.945
S4-b- (1156).JPG;animal;0.913
S4-b- (1157).JPG;animal;0.913
S4-b- (1158).JPG;animal;0.0148
S4-b- (1158).JPG;animal;0.222
S4-b- (1158).JPG;animal;0.278
S4-b- (1160).JPG;animal;0.00781
S4-b- (1163).JPG;animal;0.00745
S4-b- (1165).JPG;animal;0.0129
S4-b- (1165).JPG;animal;0.749
S4-b- (1166).JPG;animal;0.00725
S4-b- (1166).JPG;animal;0.0316
S4-b- (1166).JPG;animal;0.836
S4-b- (1167).JPG;animal;0.00982
S4-b- (1167).JPG;animal;0.0654
S4-b- (1167).JPG;animal;0.813
S4-b- (1171).JPG;animal;0.956
S4-b- (1172).JPG;animal;0.957
S4-b- (1173).JPG;animal;0.961
S4-b- (1174).JPG;animal;0.963
S4-b- (1180).JPG;animal;0.917
S4-b- (1183).JPG;animal;0.0784
S4-b- (1184).JPG;animal;0.0962
S4-b- (1186).JPG;animal;0.0201
S4-b- (1187).JPG;animal;0.019
S4-b- (1187).JPG;animal;0.0554
S4-b- (1188).JPG;animal;0.0107
S4-b- (1189).JPG;animal;0.0337
S4-b- (1190).JPG;animal;0.0277
S4-b- (1191).JPG;animal;0.0214
S4-b- (1198).JPG;animal;0.839
S4-b- (1199).JPG;animal;0.847
S4-b- (12).JPG;animal;0.267
S4-b- (12).JPG;animal;0.408
S4-b- (12).JPG;animal;0.751
S4-b- (1200).JPG;animal;0.872
S4-b- (1201).JPG;animal;0.917
S4-b- (1202).JPG;animal;0.916
S4-b- (1203).JPG;animal;0.893
S4-b- (1204).JPG;animal;0.0158
S4-b- (1204).JPG;animal;0.37
S4-b- (1206).JPG;animal;0.00608
S4-b- (1207).JPG;animal;0.949
S4-b- (1208).JPG;animal;0.00614
S4-b- (1208).JPG;animal;0.953
S4-b- (1209).JPG;animal;0.943
S4-b- (1210).JPG;animal;0.934
S4-b- (1211).JPG;animal;0.00571
S4-b- (1211).JPG;animal;0.915
S4-b- (1212).JPG;animal;0.936
S4-b- (1213).JPG;animal;0.872
S4-b- (1214).JPG;animal;0.884
S4-b- (1215).JPG;animal;0.843
S4-b- (1228).JPG;animal;0.938
S4-b- (1229).JPG;animal;0.935
S4-b- (1230).JPG;animal;0.938
S4-b- (1231).JPG;animal;0.947
S4-b- (1232).JPG;animal;0.953
S4-b- (1233).JPG;animal;0.954
S4-b- (1237).JPG;animal;0.1
S4-b- (1237).JPG;animal;0.649
S4-b- (1238).JPG;animal;0.0125
S4-b- (1238).JPG;animal;0.535
S4-b- (1239).JPG;animal;0.0106
S4-b- (1239).JPG;animal;0.666
S4-b- (1240).JPG;animal;0.0167
S4-b- (1240).JPG;animal;0.0175
S4-b- (1240).JPG;animal;0.0672
S4-b- (1240).JPG;animal;0.486
S4-b- (1240).JPG;animal;0.487
S4-b- (1241).JPG;animal;0.0163
S4-b- (1241).JPG;animal;0.0207
S4-b- (1241).JPG;animal;0.0284
S4-b- (1241).JPG;animal;0.285
S4-b- (1241).JPG;animal;0.559
S4-b- (1242).JPG;animal;0.00625
S4-b- (1242).JPG;animal;0.0115
S4-b- (1242).JPG;animal;0.0296
S4-b- (1242).JPG;animal;0.695
S4-b- (1243).JPG;animal;0.00811
S4-b- (1243).JPG;animal;0.00874
S4-b- (1243).JPG;animal;0.955
S4-b- (1244).JPG;animal;0.00706
S4-b- (1244).JPG;animal;0.964
S4-b- (1245).JPG;animal;0.93
S4-b- (1249).JPG;animal;0.0171
S4-b- (1249).JPG;animal;0.825
S4-b- (125).JPG;animal;0.00892
S4-b- (1250).JPG;animal;0.00602
S4-b- (1250).JPG;animal;0.355
S4-b- (1250).JPG;animal;0.903
S4-b- (1251).JPG;animal;0.653
S4-b- (1251).JPG;animal;0.721
S4-b- (1255).JPG;animal;0.00805
S4-b- (1256).JPG;animal;0.00928
S4-b- (1257).JPG;animal;0.00559
S4-b- (1259).JPG;animal;0.00554
S4-b- (126).JPG;animal;0.0332
S4-b- (1260).JPG;animal;0.0051
S4-b- (1261).JPG;animal;0.00622
S4-b- (1262).JPG;animal;0.928
S4-b- (1263).JPG;animal;0.939
S4-b- (1264).JPG;animal;0.929
S4-b- (1265).JPG;animal;0.00732
S4-b- (1265).JPG;animal;0.934
S4-b- (1266).JPG;animal;0.941
S4-b- (1267).JPG;animal;0.945
S4-b- (1268).JPG;animal;0.954
S4-b- (1269).JPG;animal;0.948
S4-b- (127).JPG;animal;0.00729
S4-b- (127).JPG;animal;0.00809
S4-b- (127).JPG;animal;0.0119
S4-b- (127).JPG;animal;0.87
S4-b- (1270).JPG;animal;0.828
S4-b- (1271).JPG;animal;0.871
S4-b- (1272).JPG;animal;0.862
S4-b- (1273).JPG;animal;0.695
S4-b- (1274).JPG;animal;0.0115
S4-b- (1274).JPG;animal;0.607
S4-b- (1275).JPG;animal;0.00615
S4-b- (1275).JPG;animal;0.768
S4-b- (1276).JPG;animal;0.974
S4-b- (1277).JPG;animal;0.00829
S4-b- (1277).JPG;animal;0.00993
S4-b- (1277).JPG;animal;0.0928
S4-b- (1277).JPG;animal;0.977
S4-b- (1278).JPG;animal;0.981
S4-b- (1279).JPG;animal;0.00551
S4-b- (1279).JPG;animal;0.00845
S4-b- (1279).JPG;animal;0.148
S4-b- (1279).JPG;animal;0.967
S4-b- (128).JPG;animal;0.00533
S4-b- (128).JPG;animal;0.00915
S4-b- (128).JPG;animal;0.904
S4-b- (1280).JPG;animal;0.00514
S4-b- (1280).JPG;animal;0.0746
S4-b- (1280).JPG;animal;0.971
S4-b- (1281).JPG;animal;0.0054
S4-b- (1281).JPG;animal;0.00596
S4-b- (1281).JPG;animal;0.0882
S4-b- (1281).JPG;animal;0.968
S4-b- (1282).JPG;animal;0.287
S4-b- (1282).JPG;animal;0.947
S4-b- (1283).JPG;animal;0.0114
S4-b- (1283).JPG;animal;0.414
S4-b- (1283).JPG;animal;0.932
S4-b- (1284).JPG;animal;0.00656
S4-b- (1284).JPG;animal;0.238
S4-b- (1284).JPG;animal;0.834
S4-b- (129).JPG;animal;0.00619
S4-b- (129).JPG;animal;0.00638
S4-b- (129).JPG;animal;0.0139
S4-b- (129).JPG;animal;0.91
S4-b- (1297).JPG;animal;0.926
S4-b- (1298).JPG;animal;0.917
S4-b- (1299).JPG;animal;0.942
S4-b- (13).JPG;animal;0.689
S4-b- (13).JPG;animal;0.919
S4-b- (130).JPG;animal;0.0109
S4-b- (130).JPG;animal;0.0163
S4-b- (130).JPG;animal;0.885
S4-b- (1300).JPG;animal;0.89
S4-b- (1301).JPG;animal;0.841
S4-b- (1302).JPG;animal;0.00603
S4-b- (1302).JPG;animal;0.276
S4-b- (131).JPG;animal;0.0177
S4-b- (131).JPG;animal;0.885
S4-b- (1310).JPG;animal;0.894
S4-b- (1311).JPG;animal;0.894
S4-b- (1312).JPG;animal;0.893
S4-b- (1318).JPG;animal;0.958
S4-b- (1319).JPG;animal;0.959
S4-b- (132).JPG;animal;0.00635
S4-b- (132).JPG;animal;0.885
S4-b- (1320).JPG;animal;0.945
S4-b- (1324).JPG;animal;0.835
S4-b- (1325).JPG;animal;0.902
S4-b- (1326).JPG;animal;0.926
S4-b- (133).JPG;animal;0.00544
S4-b- (133).JPG;animal;0.00641
S4-b- (133).JPG;animal;0.00903
S4-b- (1330).JPG;animal;0.0138
S4-b- (1330).JPG;animal;0.1
S4-b- (1331).JPG;animal;0.0871
S4-b- (1331).JPG;animal;0.291
S4-b- (1332).JPG;animal;0.0088
S4-b- (1332).JPG;animal;0.0877
S4-b- (1332).JPG;animal;0.365
S4-b- (1333).JPG;animal;0.00701
S4-b- (1334).JPG;animal;0.00688
S4-b- (1336).JPG;animal;0.928
S4-b- (134).JPG;animal;0.00639
S4-b- (134).JPG;animal;0.0111
S4-b- (1345).JPG;animal;0.952
S4-b- (1346).JPG;animal;0.959
S4-b- (1347).JPG;animal;0.935
S4-b- (135).JPG;animal;0.0055
S4-b- (135).JPG;animal;0.0187
S4-b- (1351).JPG;animal;0.925
S4-b- (1352).JPG;animal;0.905
S4-b- (1357).JPG;animal;0.97
S4-b- (1358).JPG;animal;0.977
S4-b- (1359).JPG;animal;0.975
S4-b- (136).JPG;animal;0.00845
S4-b- (136).JPG;animal;0.0136
S4-b- (136).JPG;animal;0.731
S4-b- (1360).JPG;animal;0.00744
S4-b- (1360).JPG;animal;0.0169
S4-b- (1360).JPG;animal;0.183
S4-b- (1360).JPG;animal;0.886
S4-b- (1361).JPG;animal;0.00769
S4-b- (1361).JPG;animal;0.14
S4-b- (1361).JPG;animal;0.926
S4-b- (1362).JPG;animal;0.0171
S4-b- (1362).JPG;animal;0.912
S4-b- (1363).JPG;animal;0.94
S4-b- (1364).JPG;animal;0.893
S4-b- (1365).JPG;animal;0.895
S4-b- (1366).JPG;animal;0.904
S4-b- (1367).JPG;animal;0.896
S4-b- (1368).JPG;animal;0.0812
S4-b- (1368).JPG;animal;0.161
S4-b- (1368).JPG;animal;0.571
S4-b- (1369).JPG;animal;0.0158
S4-b- (1369).JPG;animal;0.0976
S4-b- (137).JPG;animal;0.794
S4-b- (1370).JPG;person;0.00957
S4-b- (1370).JPG;animal;0.95
S4-b- (1371).JPG;animal;0.00796
S4-b- (1371).JPG;animal;0.962
S4-b- (1372).JPG;animal;0.00558
S4-b- (1372).JPG;person;0.00604
S4-b- (1372).JPG;animal;0.968
S4-b- (1373).JPG;animal;0.00609
S4-b- (1373).JPG;animal;0.0128
S4-b- (1373).JPG;animal;0.0759
S4-b- (1374).JPG;animal;0.889
S4-b- (1375).JPG;animal;0.929
S4-b- (1376).JPG;animal;0.0536
S4-b- (1376).JPG;animal;0.951
S4-b- (1377).JPG;animal;0.0106
S4-b- (1377).JPG;animal;0.964
S4-b- (1378).JPG;animal;0.0123
S4-b- (1378).JPG;animal;0.954
S4-b- (1379).JPG;animal;0.00563
S4-b- (1379).JPG;animal;0.929
S4-b- (138).JPG;animal;0.00559
S4-b- (138).JPG;animal;0.0177
S4-b- (138).JPG;animal;0.79
S4-b- (1380).JPG;animal;0.847
S4-b- (1381).JPG;animal;0.849
S4-b- (1384).JPG;animal;0.00534
S4-b- (1385).JPG;animal;0.00676
S4-b- (1386).JPG;animal;0.00748
S4-b- (1387).JPG;animal;0.946
S4-b- (1388).JPG;animal;0.00569
S4-b- (1388).JPG;animal;0.901
S4-b- (1389).JPG;animal;0.0567
S4-b- (1389).JPG;animal;0.874
S4-b- (139).JPG;animal;0.00643
S4-b- (139).JPG;animal;0.938
S4-b- (1390).JPG;animal;0.832
S4-b- (1391).JPG;animal;0.00904
S4-b- (1391).JPG;animal;0.816
S4-b- (1392).JPG;animal;0.00684
S4-b- (1392).JPG;animal;0.89
S4-b- (1393).JPG;animal;0.047
S4-b- (1393).JPG;animal;0.973
S4-b- (1394).JPG;animal;0.0509
S4-b- (1394).JPG;animal;0.968
S4-b- (1395).JPG;animal;0.00742
S4-b- (1395).JPG;animal;0.0833
S4-b- (1395).JPG;animal;0.974
S4-b- (1396).JPG;animal;0.00591
S4-b- (1396).JPG;person;0.00653
S4-b- (1396).JPG;animal;0.89
S4-b- (1397).JPG;animal;0.00587
S4-b- (1397).JPG;person;0.00677
S4-b- (1397).JPG;animal;0.89
S4-b- (1398).JPG;animal;0.856
S4-b- (1399).JPG;animal;0.952
S4-b- (14).JPG;animal;0.903
S4-b- (14).JPG;animal;0.936
S4-b- (140).JPG;animal;0.95
S4-b- (1400).JPG;animal;0.932
S4-b- (1401).JPG;animal;0.933
S4-b- (1402).JPG;animal;0.814
S4-b- (1403).JPG;animal;0.807
S4-b- (1404).JPG;person;0.00602
S4-b- (1404).JPG;person;0.00885
S4-b- (1404).JPG;animal;0.0207
S4-b- (1404).JPG;animal;0.217
S4-b- (1404).JPG;person;0.276
S4-b- (1404).JPG;animal;0.804
S4-b- (1405).JPG;animal;0.541
S4-b- (1406).JPG;animal;0.885
S4-b- (1407).JPG;animal;0.958
S4-b- (1408).JPG;animal;0.846
S4-b- (1409).JPG;animal;0.887
S4-b- (141).JPG;animal;0.948
S4-b- (1410).JPG;animal;0.859
S4-b- (1411).JPG;animal;0.953
S4-b- (1412).JPG;animal;0.889
S4-b- (1414).JPG;animal;0.00643
S4-b- (1414).JPG;animal;0.01
S4-b- (1414).JPG;animal;0.022
S4-b- (1414).JPG;animal;0.695
S4-b- (1415).JPG;animal;0.00636
S4-b- (1415).JPG;animal;0.0114
S4-b- (1415).JPG;animal;0.0165
S4-b- (1415).JPG;animal;0.606
S4-b- (1416).JPG;animal;0.0117
S4-b- (1416).JPG;animal;0.0216
S4-b- (1416).JPG;animal;0.0385
S4-b- (1416).JPG;animal;0.0546
S4-b- (1416).JPG;animal;0.59
S4-b- (1416).JPG;animal;0.743
S4-b- (1417).JPG;animal;0.0104
S4-b- (1417).JPG;animal;0.195
S4-b- (1417).JPG;animal;0.275
S4-b- (1418).JPG;animal;0.0151
S4-b- (1419).JPG;animal;0.023
S4-b- (142).JPG;animal;0.0128
S4-b- (1420).JPG;animal;0.0266
S4-b- (1420).JPG;animal;0.055
S4-b- (1420).JPG;animal;0.746
S4-b- (1421).JPG;animal;0.0117
S4-b- (1421).JPG;animal;0.895
S4-b- (1422).JPG;animal;0.0163
S4-b- (1422).JPG;animal;0.854
S4-b- (1426).JPG;animal;0.833
S4-b- (1429).JPG;animal;0.903
S4-b- (1430).JPG;animal;0.879
S4-b- (1431).JPG;animal;0.888
S4-b- (1432).JPG;animal;0.942
S4-b- (1433).JPG;animal;0.93
S4-b- (1433).JPG;animal;0.931
S4-b- (1434).JPG;animal;0.916
S4-b- (1434).JPG;animal;0.929
S4-b- (1435).JPG;animal;0.882
S4-b- (1436).JPG;animal;0.00995
S4-b- (1436).JPG;animal;0.896
S4-b- (1437).JPG;animal;0.923
S4-b- (1438).JPG;animal;0.0101
S4-b- (1438).JPG;animal;0.914
S4-b- (1439).JPG;animal;0.00697
S4-b- (1439).JPG;animal;0.913
S4-b- (1440).JPG;animal;0.739
S4-b- (1443).JPG;animal;0.00818
S4-b- (1444).JPG;animal;0.00848
S4-b- (1445).JPG;animal;0.00586
S4-b- (1446).JPG;animal;0.00588
S4-b- (1447).JPG;animal;0.933
S4-b- (1448).JPG;animal;0.942
S4-b- (1449).JPG;animal;0.942
S4-b- (145).JPG;animal;0.0117
S4-b- (145).JPG;animal;0.0748
S4-b- (145).JPG;animal;0.0944
S4-b- (145).JPG;animal;0.103
S4-b- (145).JPG;animal;0.162
S4-b- (145).JPG;animal;0.653
S4-b- (1450).JPG;animal;0.0055
S4-b- (1450).JPG;animal;0.0109
S4-b- (1450).JPG;animal;0.082
S4-b- (1450).JPG;animal;0.276
S4-b- (1450).JPG;animal;0.615
S4-b- (1450).JPG;animal;0.615
S4-b- (1451).JPG;animal;0.0363
S4-b- (1451).JPG;animal;0.0365
S4-b- (1451).JPG;animal;0.815
S4-b- (1452).JPG;animal;0.027
S4-b- (1452).JPG;animal;0.139
S4-b- (1452).JPG;animal;0.804
S4-b- (1453).JPG;person;0.00789
S4-b- (1453).JPG;animal;0.84
S4-b- (1454).JPG;person;0.0058
S4-b- (1454).JPG;animal;0.951
S4-b- (1455).JPG;person;0.0114
S4-b- (1455).JPG;animal;0.937
S4-b- (1456).JPG;animal;0.966
S4-b- (1457).JPG;animal;0.973
S4-b- (1458).JPG;animal;0.957
S4-b- (146).JPG;animal;0.00925
S4-b- (146).JPG;animal;0.0208
S4-b- (146).JPG;animal;0.0234
S4-b- (1460).JPG;animal;0.00556
S4-b- (1462).JPG;animal;0.861
S4-b- (1463).JPG;animal;0.0258
S4-b- (1463).JPG;animal;0.0518
S4-b- (1463).JPG;animal;0.587
S4-b- (1463).JPG;animal;0.63
S4-b- (1464).JPG;animal;0.012
S4-b- (1464).JPG;animal;0.254
S4-b- (1464).JPG;animal;0.683
S4-b- (1465).JPG;animal;0.903
S4-b- (1466).JPG;animal;0.955
S4-b- (1467).JPG;animal;0.0053
S4-b- (1467).JPG;animal;0.936
S4-b- (1468).JPG;animal;0.766
S4-b- (1469).JPG;animal;0.813
S4-b- (147).JPG;animal;0.0127
S4-b- (147).JPG;animal;0.0206
S4-b- (1470).JPG;animal;0.885
S4-b- (1474).JPG;animal;0.916
S4-b- (1475).JPG;animal;0.848
S4-b- (1477).JPG;animal;0.928
S4-b- (1478).JPG;animal;0.802
S4-b- (1479).JPG;animal;0.535
S4-b- (1480).JPG;animal;0.931
S4-b- (1481).JPG;animal;0.941
S4-b- (1482).JPG;animal;0.938
S4-b- (1483).JPG;animal;0.854
S4-b- (1484).JPG;animal;0.864
S4-b- (1485).JPG;animal;0.856
S4-b- (1486).JPG;animal;0.859
S4-b- (1487).JPG;animal;0.857
S4-b- (1488).JPG;animal;0.92
S4-b- (1489).JPG;animal;0.801
S4-b- (1490).JPG;animal;0.0149
S4-b- (1490).JPG;animal;0.738
S4-b- (1491).JPG;animal;0.911
S4-b- (1494).JPG;animal;0.00668
S4-b- (1498).JPG;animal;0.0102
S4-b- (1498).JPG;animal;0.0113
S4-b- (1498).JPG;animal;0.909
S4-b- (1499).JPG;animal;0.00532
S4-b- (1499).JPG;animal;0.0111
S4-b- (1499).JPG;animal;0.0131
S4-b- (1499).JPG;animal;0.928
S4-b- (15).JPG;animal;0.00508
S4-b- (15).JPG;animal;0.87
S4-b- (15).JPG;animal;0.9
S4-b- (1500).JPG;animal;0.923
S4-b- (1501).JPG;animal;0.00635
S4-b- (1501).JPG;animal;0.0172
S4-b- (1502).JPG;animal;0.00678
S4-b- (1503).JPG;animal;0.00586
S4-b- (1503).JPG;animal;0.0263
S4-b- (1504).JPG;animal;0.00505
S4-b- (1504).JPG;animal;0.0178
S4-b- (1505).JPG;animal;0.00608
S4-b- (1506).JPG;animal;0.00903
S4-b- (1506).JPG;animal;0.00981
S4-b- (1507).JPG;animal;0.00508
S4-b- (1507).JPG;animal;0.943
S4-b- (1508).JPG;animal;0.00668
S4-b- (1508).JPG;animal;0.923
S4-b- (1509).JPG;animal;0.0118
S4-b- (1509).JPG;animal;0.937
S4-b- (1510).JPG;animal;0.012
S4-b- (1510).JPG;animal;0.936
S4-b- (1511).JPG;animal;0.0113
S4-b- (1511).JPG;animal;0.937
S4-b- (1512).JPG;animal;0.00644
S4-b- (1512).JPG;animal;0.00733
S4-b- (1512).JPG;animal;0.884
S4-b- (1513).JPG;animal;0.00678
S4-b- (1513).JPG;animal;0.0159
S4-b- (1513).JPG;animal;0.017
S4-b- (1513).JPG;animal;0.0258
S4-b- (1514).JPG;animal;0.00919
S4-b- (1514).JPG;animal;0.0132
S4-b- (1515).JPG;animal;0.00664
S4-b- (1515).JPG;animal;0.00673
S4-b- (1515).JPG;animal;0.0144
S4-b- (1516).JPG;animal;0.00604
S4-b- (1516).JPG;animal;0.014
S4-b- (1516).JPG;animal;0.0219
S4-b- (1517).JPG;animal;0.0132
S4-b- (1517).JPG;animal;0.0241
S4-b- (1517).JPG;animal;0.0244
S4-b- (1517).JPG;animal;0.934
S4-b- (1518).JPG;animal;0.0057
S4-b- (1518).JPG;animal;0.0103
S4-b- (1518).JPG;animal;0.03
S4-b- (1518).JPG;animal;0.926
S4-b- (1519).JPG;animal;0.0192
S4-b- (1520).JPG;animal;0.0144
S4-b- (1521).JPG;animal;0.00675
S4-b- (1521).JPG;animal;0.00827
S4-b- (1521).JPG;animal;0.0138
S4-b- (1522).JPG;animal;0.00655
S4-b- (1522).JPG;animal;0.0224
S4-b- (1522).JPG;animal;0.0295
S4-b- (1523).JPG;animal;0.0117
S4-b- (1523).JPG;animal;0.88
S4-b- (1524).JPG;animal;0.0065
S4-b- (1524).JPG;animal;0.00667
S4-b- (1524).JPG;animal;0.0174
S4-b- (1525).JPG;animal;0.0187
S4-b- (1526).JPG;animal;0.0116
S4-b- (1526).JPG;animal;0.0175
S4-b- (1527).JPG;animal;0.0109
S4-b- (1527).JPG;animal;0.0203
S4-b- (1528).JPG;animal;0.942
S4-b- (1529).JPG;animal;0.00564
S4-b- (1529).JPG;animal;0.955
S4-b- (1530).JPG;animal;0.951
S4-b- (1531).JPG;animal;0.00555
S4-b- (1531).JPG;animal;0.0156
S4-b- (1531).JPG;animal;0.0266
S4-b- (1532).JPG;animal;0.0154
S4-b- (1532).JPG;animal;0.018
S4-b- (1533).JPG;animal;0.0114
S4-b- (1537).JPG;animal;0.00588
S4-b- (1537).JPG;animal;0.0253
S4-b- (1537).JPG;animal;0.0581
S4-b- (1537).JPG;animal;0.864
S4-b- (1538).JPG;animal;0.00594
S4-b- (1538).JPG;animal;0.0191
S4-b- (1538).JPG;animal;0.024
S4-b- (1538).JPG;animal;0.0276
S4-b- (1538).JPG;animal;0.201
S4-b- (1538).JPG;animal;0.888
S4-b- (1539).JPG;animal;0.313
S4-b- (1539).JPG;animal;0.843
S4-b- (154).JPG;animal;0.00819
S4-b- (154).JPG;animal;0.0595
S4-b- (1540).JPG;animal;0.00513
S4-b- (1540).JPG;animal;0.00644
S4-b- (1540).JPG;animal;0.0838
S4-b- (1540).JPG;animal;0.813
S4-b- (1541).JPG;animal;0.904
S4-b- (1542).JPG;animal;0.808
S4-b- (1546).JPG;animal;0.00728
S4-b- (1546).JPG;animal;0.0262
S4-b- (1546).JPG;animal;0.0376
S4-b- (1546).JPG;animal;0.157
S4-b- (1546).JPG;animal;0.467
S4-b- (1546).JPG;animal;0.512
S4-b- (1547).JPG;animal;0.00508
S4-b- (1547).JPG;animal;0.276
S4-b- (1547).JPG;animal;0.358
S4-b- (1547).JPG;animal;0.855
S4-b- (1548).JPG;animal;0.00678
S4-b- (1548).JPG;animal;0.0129
S4-b- (1548).JPG;animal;0.0178
S4-b- (1548).JPG;animal;0.059
S4-b- (1548).JPG;animal;0.0953
S4-b- (1548).JPG;animal;0.55
S4-b- (1548).JPG;animal;0.883
S4-b- (1549).JPG;animal;0.0104
S4-b- (1549).JPG;animal;0.0521
S4-b- (1549).JPG;animal;0.646
S4-b- (1549).JPG;animal;0.809
S4-b- (155).JPG;animal;0.0054
S4-b- (155).JPG;animal;0.00799
S4-b- (155).JPG;animal;0.0592
S4-b- (1550).JPG;animal;0.0444
S4-b- (1550).JPG;animal;0.124
S4-b- (1550).JPG;animal;0.612
S4-b- (1550).JPG;animal;0.923
S4-b- (1551).JPG;animal;0.00615
S4-b- (1551).JPG;animal;0.00838
S4-b- (1551).JPG;animal;0.0105
S4-b- (1551).JPG;animal;0.845
S4-b- (1552).JPG;animal;0.00809
S4-b- (1552).JPG;animal;0.0084
S4-b- (1552).JPG;animal;0.21
S4-b- (1552).JPG;animal;0.547
S4-b- (1553).JPG;animal;0.0301
S4-b- (1553).JPG;animal;0.83
S4-b- (1554).JPG;animal;0.00705
S4-b- (1554).JPG;animal;0.00797
S4-b- (1554).JPG;animal;0.482
S4-b- (1554).JPG;animal;0.755
S4-b- (1558).JPG;animal;0.94
S4-b- (1559).JPG;animal;0.911
S4-b- (156).JPG;animal;0.013
S4-b- (156).JPG;animal;0.115
S4-b- (1560).JPG;animal;0.902
S4-b- (1562).JPG;animal;0.00528
S4-b- (1565).JPG;animal;0.00667
S4-b- (1566).JPG;animal;0.00693
S4-b- (1567).JPG;animal;0.168
