,Ruta,Sitio,Año,Camara,Extra,Archivo,Fecha,Hora,Animal_proba,Animal,Guanaco_proba,Guanaco,Especie,Cantidad_proba,Cantidad,Validar,Validado
6607,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (106).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (106).JPG,2023-03-05,12:34:12,1.065688978483728e-30,0.0,,,,,,False,0.0
3554,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (109).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (109).JPG,2023-03-05,13:00:28,5.269010472696767e-37,0,,,,,,False,0
3195,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (110).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (110).JPG,2023-03-05,13:00:29,3.2729071667129936e-26,0,,,,,,False,0
4705,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (111).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (111).JPG,2023-03-05,13:00:29,0.0,0,,,,,,False,0
1884,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (113).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (113).JPG,2023-03-05,14:19:40,0.0,0,,,,,,False,0
2390,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (112).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (112).JPG,2023-03-05,14:19:40,0.0,0,,,,,,False,0
6377,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (114).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (114).JPG,2023-03-05,14:19:41,0.0,0.0,,,,,,False,0.0
2684,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (116).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (116).JPG,2023-03-05,15:41:11,0.0,0,,,,,,False,0
4581,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (115).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (115).JPG,2023-03-05,15:41:11,0.0,0,,,,,,False,0
3706,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (117).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (117).JPG,2023-03-05,15:41:12,0.0,0,,,,,,False,0
3396,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (118).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (118).JPG,2023-03-05,15:51:52,0.0,0,,,,,,False,0
664,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (119).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (119).JPG,2023-03-05,15:51:53,0.0,0,,,,,,False,0
1727,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (120).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (120).JPG,2023-03-05,15:51:53,0.0,0,,,,,,False,0
5934,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (122).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (122).JPG,2023-03-05,16:01:55,1.8777810794799728e-26,0,,,,,,False,0
6333,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (121).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (121).JPG,2023-03-05,16:01:55,4.4294713641456503e-32,0.0,,,,,,False,0.0
6391,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (123).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (123).JPG,2023-03-05,16:01:55,8.567486250844607e-33,0.0,,,,,,False,0.0
1939,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (124).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (124).JPG,2023-03-05,19:25:17,4.16569950193554e-29,0,,,,,,False,0
4383,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (126).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (126).JPG,2023-03-05,19:25:17,2.55701284833106e-36,0,,,,,,False,0
6647,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (125).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (125).JPG,2023-03-05,19:25:17,1.8388969352782898e-36,0.0,,,,,,False,0.0
109,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (127).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (127).JPG,2023-03-06,08:53:54,8.117212107301029e-22,0,,,,,,False,0
2853,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (128).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (128).JPG,2023-03-06,08:53:54,7.111689738980102e-35,0,,,,,,False,0
6334,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (129).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (129).JPG,2023-03-06,08:53:55,1.4716321099187296e-29,0.0,,,,,,False,0.0
916,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (131).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (131).JPG,2023-03-06,08:57:03,0.0,0,,,,,,False,0
1761,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (130).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (130).JPG,2023-03-06,08:57:04,0.0,0,,,,,,False,0
4431,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (132).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (132).JPG,2023-03-06,08:57:04,0.0,0,,,,,,False,0
864,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (133).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (133).JPG,2023-03-06,08:57:06,0.0,0,,,,,,False,0
1291,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (134).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (134).JPG,2023-03-06,08:57:07,0.0,0,,,,,,False,0
4603,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (135).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (135).JPG,2023-03-06,08:57:07,0.0,0,,,,,,False,0
5710,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (136).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (136).JPG,2023-03-06,09:01:26,9.482776403715465e-23,0,,,,,,False,0
2065,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (137).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (137).JPG,2023-03-06,09:01:27,3.1512666672964094e-37,0,,,,,,False,0
5332,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (138).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (138).JPG,2023-03-06,09:01:27,4.003276501002196e-27,0,,,,,,False,0
1019,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (140).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (140).JPG,2023-03-06,12:03:42,4.517904272915985e-09,0,,,,,,False,0
3388,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (139).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (139).JPG,2023-03-06,12:03:42,0.00016308622434735298,0,,,,,,False,0
6573,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (141).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (141).JPG,2023-03-06,12:03:42,2.0321152238134164e-20,0.0,,,,,,False,0.0
715,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (142).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (142).JPG,2023-03-06,12:03:46,0.0,0,,,,,,False,0
2462,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (143).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (143).JPG,2023-03-06,12:03:46,1.1309770940597013e-36,0,,,,,,False,0
4642,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (144).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (144).JPG,2023-03-06,12:03:46,0.0,0,,,,,,False,0
144,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (145).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (145).JPG,2023-03-07,08:20:15,4.867172241721847e-35,0,,,,,,False,0
4825,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (146).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (146).JPG,2023-03-07,08:20:15,0.0,0,,,,,,False,0
6659,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (147).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (147).JPG,2023-03-07,08:20:16,1.7254422512542462e-36,0.0,,,,,,False,0.0
1748,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (148).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (148).JPG,2023-03-07,14:21:24,0.0,0,,,,,,False,0
2745,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (150).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (150).JPG,2023-03-07,14:21:24,2.2536556313513447e-37,0,,,,,,False,0
3954,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (149).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (149).JPG,2023-03-07,14:21:24,0.0,0,,,,,,False,0
5646,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (151).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (151).JPG,2023-03-07,16:04:29,5.5163653996686e-35,0,,,,,,False,0
2508,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (152).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (152).JPG,2023-03-07,16:04:30,1.4854603386411814e-31,0,,,,,,False,0
3387,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (153).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (153).JPG,2023-03-07,16:04:30,1.5104934900121402e-32,0,,,,,,False,0
441,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (154).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (154).JPG,2023-03-07,18:14:15,3.2406471746071475e-06,0,,,,,,False,0
2371,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (155).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (155).JPG,2023-03-07,18:14:16,1.548645968796336e-06,0,,,,,,False,0
4916,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (156).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (156).JPG,2023-03-07,18:14:16,1.344153133686632e-05,0,,,,,,False,0
1564,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (157).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (157).JPG,2023-03-07,18:22:26,3.197245448844486e-28,0,,,,,,False,0
267,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (159).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (159).JPG,2023-03-07,18:22:27,1.5316752328841553e-28,0,,,,,,False,0
2319,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (158).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (158).JPG,2023-03-07,18:22:27,2.4907653243076322e-30,0,,,,,,False,0
1792,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (162).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (162).JPG,2023-03-07,18:28:09,0.0,0,,,,,,False,0
1802,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (161).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (161).JPG,2023-03-07,18:28:09,1.4385077141778074e-36,0,,,,,,False,0
5954,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (160).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (160).JPG,2023-03-07,18:28:09,4.503405742989127e-36,0,,,,,,False,0
570,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (163).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (163).JPG,2023-03-07,19:07:46,5.362098356421092e-23,0,,,,,,False,0
2121,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (164).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (164).JPG,2023-03-07,19:07:46,2.076623806264346e-30,0,,,,,,False,0
3458,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (165).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (165).JPG,2023-03-07,19:07:46,3.246494270120887e-27,0,,,,,,False,0
863,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (168).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (168).JPG,2023-03-08,11:40:57,3.0936811660904874e-27,0,,,,,,False,0
1029,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (167).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (167).JPG,2023-03-08,11:40:57,1.0,1,0.9218264818191528,1.0,Guanaco,0.9522703289985657,1.0,False,0
2772,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (166).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (166).JPG,2023-03-08,11:40:57,1.6636739553144224e-17,0,,,,,,False,0
847,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (169).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (169).JPG,2023-03-08,11:41:00,1.0,1,0.00987225491553545,0.0,,,,True,0
2647,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (170).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (170).JPG,2023-03-08,11:41:01,1.0,1,0.22016291320323944,0.0,,,,True,0
3807,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (171).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (171).JPG,2023-03-08,11:41:01,2.8674731521805443e-25,0,,,,,,False,0
2799,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (174).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (174).JPG,2023-03-08,11:41:09,1.0,1,0.29509568214416504,0.0,,,,True,0
3872,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (172).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (172).JPG,2023-03-08,11:41:09,2.3053245978843506e-09,0,,,,,,False,0
5722,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (173).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (173).JPG,2023-03-08,11:41:09,1.0,1,0.0005441110697574914,0.0,,,,True,0
147,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (177).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (177).JPG,2023-03-08,18:12:37,3.7048820635860737e-28,0,,,,,,False,0
1130,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (176).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (176).JPG,2023-03-08,18:12:37,2.73977432099563e-26,0,,,,,,False,0
5498,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (175).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (175).JPG,2023-03-08,18:12:37,6.320827929176049e-28,0,,,,,,False,0
808,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (178).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (178).JPG,2023-03-08,18:16:08,0.0,0,,,,,,False,0
